longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value
-0.028421804;0.015764648;0.44810784;-0.32492825;-0.10096002;0.38840297;-0.05266997;-1.3066334;53000.0
-0.030480852;0.015764648;0.12805006;-0.41157413;-0.3968864;0.022887835;-0.25618985;-1.1392694;51600.0
-0.011952553;0.015661746;0.44810784;-0.25432792;-0.46554133;-0.34873375;-0.49102053;-0.2451976;111500.0
-0.014011602;0.015353118;-0.9921521;0.03815918;-0.29508772;-0.29203093;-0.33707598;0.33611807;120900.0
-0.01607065;0.015250215;1.4082811;-0.33501402;-0.354273;-0.40979835;-0.25618985;-0.9320388;76600.0
-0.018128129;0.015250215;0.6881512;-0.7343185;-0.77330476;-0.6784825;-0.77542657;-1.2821146;67000.0
-0.018128129;0.015250215;-1.5522532;0.5685786;0.63767225;0.6248101;0.70139736;-0.74728906;70100.0
-0.01607065;0.015353118;0.20806451;-0.290545;-0.2903529;-0.3478614;-0.20661451;-0.41224286;70200.0
-0.018128129;0.015455981;-0.75210875;0.05787226;-0.105694845;0.19997512;0.043871526;-0.30238652;95700.0
-0.053125676;0.015764648;0.28807896;-0.5073889;-0.63362753;-0.3513508;-0.5979989;-0.40109807;82700.0
-0.040772956;0.01586751;0.28807896;-0.4656705;-0.5862793;-0.4996505;-0.587562;-0.94630426;110000.0
-0.036656428;0.015250215;0.12805006;-0.43495476;-0.5223592;-0.4141601;-0.5719066;-0.3460743;100000.0
-0.024303705;0.015353118;0.52812225;-0.74715495;-0.8230204;-0.66888666;-0.84326655;-0.22628316;101600.0
-0.053125676;0.015353118;-0.67209435;-0.4028637;-0.49395025;0.022015484;-0.55364203;-0.69073695;94200.0
-0.061358728;0.014530056;-0.19200769;-0.4092819;-0.5933815;-0.5572257;-0.6319189;-0.29831064;75000.0
-0.044891052;0.014735822;0.04803562;-0.420743;-0.5649726;-0.45952237;-0.5771251;-0.5503754;79200.0
-0.044891052;0.014427193;0.04803562;-0.37627396;-0.43476498;-0.14198653;-0.29793754;-1.2070938;57900.0
-0.081946075;0.015558884;0.44810784;-0.5729463;-0.59811634;-0.5432681;-0.6058266;-0.8102733;72500.0
-0.06547683;0.015661746;0.28807896;-0.5624021;-0.62415785;-0.38537252;-0.66844815;-1.054059;76800.0
-0.069593355;0.015250215;0.20806451;-0.63208556;-0.6762409;-0.587758;-0.71802354;-0.60157806;83600.0
-0.075768925;0.015558884;-0.75210875;-0.60045296;-0.70701724;-0.6444608;-0.7415066;-0.7891937;78200.0
-0.07371145;0.015558884;0.20806451;-0.4069897;-0.49158284;-0.40281954;-0.5405959;-0.7361441;60000.0
-0.0860626;0.01658767;0.44810784;-0.54910725;-0.7164869;-0.63224787;-0.72846043;-0.44688755;90000.0
-0.10253185;0.01586751;-0.9121376;-0.51472396;-0.5484007;-0.0137509145;-0.6632297;-1.0478816;69400.0
-0.08812165;0.015970415;-0.67209435;-0.31392562;-0.4181931;-0.10622013;-0.37099597;-0.761236;74600.0
-0.069593355;0.01617614;-0.35203657;-0.17134961;-0.18381941;-0.13064596;-0.27967292;-0.8126934;76400.0
-0.079887025;0.014632959;-0.75210875;-0.08286996;-0.18381941;-0.021602074;-0.083980724;-0.7828888;75600.0
-0.079887025;0.014427193;0.44810784;-0.66234285;-0.6833431;-0.6610355;-0.62670046;-1.247661;58400.0
-0.077827975;0.014427193;;-0.36481288;-0.4394998;-0.25713688;-0.36316827;-0.50019175;60900.0
-0.10253185;0.014530056;-0.8321232;-0.6838897;-0.7164869;-0.5833962;-0.73367894;-0.95502913;39200.0
-0.12517667;0.013501269;-0.8321232;-0.502346;-0.29745513;0.5140215;-0.37882367;-0.9943864;112500.0
-0.1292932;0.01164942;-0.9121376;-0.92686486;-0.89877754;-0.63312024;-0.9267619;-0.85797334;55000.0
-0.1292932;0.012163813;-1.31221;-0.5307695;-0.43476498;0.23312445;-0.35012212;-1.3807625;64700.0
-0.12723415;0.011958048;-1.31221;-0.31942692;0.045819465;1.193583;0.08822843;-1.4377605;55100.0
-0.16428918;0.012986875;-1.3922244;-0.588075;-0.30218998;-0.056496117;-0.47797439;-0.7877289;87500.0
-0.19722767;0.011855185;0.04803562;-0.9355753;-1.0029436;-1.0666788;-1.0493957;-0.97496235;104200.0
-0.18487653;0.01164942;;-0.9199882;-0.9840043;-0.9864225;-0.98416495;-0.38906166;65000.0
-0.18281747;0.011443654;-0.8321232;-0.6481311;-0.62889266;-0.7142489;-0.7415066;-1.1783719;62000.0
-0.18693401;0.011546557;-0.9121376;-0.15622097;-0.21696317;-0.21002991;-0.21183296;-0.5926622;70000.0
-0.18487653;0.011340791;-1.4722388;-0.044819135;-0.015733223;-0.092262514;-0.021359213;-0.2629019;86400.0
-0.18487653;0.011546557;0.44810784;-0.2456175;-0.47501096;-0.4996505;-0.4023067;0.4485218;86300.0
-0.18075843;0.01164942;-0.8321232;-0.5046382;-0.57680964;-0.5188422;-0.5979989;-0.57158244;85300.0
-0.18075843;0.011443654;;0.023488978;0.25415164;0.037717804;0.1038838;-1.2540932;60400.0
-0.18281747;0.011340791;0.04803562;-0.31255028;-0.25010693;-0.1175607;-0.22487912;-0.42243245;55500.0
-0.1725238;0.016690573;-0.35203657;-0.7687018;-0.7827744;-0.8084628;-0.9006696;-0.9086028;76600.0
-0.16017266;0.016690573;0.20806451;-0.66142595;-0.75436544;-0.60782206;-0.72585124;-0.75340277;66000.0
-0.14576244;0.016073277;-0.27202213;-0.7664096;-0.80881596;-0.7221001;-0.86153114;-0.8751046;90600.0
-0.1478215;0.016279042;0.04803562;-0.522976;-0.47737837;-0.028580884;-0.46753746;-0.8812183;57200.0
-0.1478215;0.01617614;-0.27202213;-0.799876;-0.7709373;-0.4446924;-0.7493343;-1.3521043;58300.0
-0.15399708;0.015044489;-1.152181;-0.5096811;-0.45607167;0.20782629;-0.40752518;-0.7630192;56000.0
-0.19311115;0.017925126;-0.35203657;-0.5889919;-0.5389311;-0.22747695;-0.61104506;-1.101568;68900.0
-0.24663386;0.017410733;-0.8321232;-0.8255488;-0.80881596;-0.38798958;-0.79108196;-0.7493906;112500.0
-0.21369694;0.015661746;-0.67209435;-0.6540909;-0.6549342;-0.14547594;-0.6788851;-1.1049433;38800.0
-0.18899305;0.01802799;-1.3922244;-0.3084243;-0.122266725;0.5785755;-0.03962382;-1.2471516;55200.0
-0.18693401;0.01771936;-0.27202213;-0.42670277;-0.105694845;0.26540145;-0.115291476;-1.1279335;60000.0
-0.18693401;0.017822225;-0.27202213;-0.7466965;-0.63362753;;-0.6240912;-1.1872241;58000.0
-0.18693401;0.017822225;-1.31221;-0.7737447;-0.699915;-0.34698907;-0.67366666;-1.4475043;54300.0
-0.20340325;0.018953914;-0.67209435;-0.61099714;-0.5436659;-0.42462832;-0.6058266;-1.4890267;63000.0
-0.2013442;0.018851051;0.44810784;-0.8924816;-0.8680012;-0.78665406;-0.83282965;-0.8434532;66000.0
-0.19928673;0.018645285;0.04803562;-0.48446667;-0.5839119;-0.48656526;-0.5562513;-0.5467453;90500.0
-0.2013442;0.018748147;-0.67209435;-0.5046382;-0.38741675;0.20957099;-0.34229445;-0.9557933;58100.0
-0.21369694;0.018851051;-0.5920799;-0.38544282;-0.3329663;0.00456846;-0.3396852;-0.7867099;71900.0
-0.22193156;0.01998274;1.0882233;-0.3914026;-0.46317393;-0.31122267;-0.46492824;-0.85797334;74400.0
-0.25075197;0.018645285;-0.8321232;-0.787498;-0.81591815;-0.58426857;-0.8537035;-0.9351593;55000.0
-0.01607065;0.015250215;1.4082811;-1.1757998;-1.2515218;-1.2341702;-1.2946633;0.2854885;67500.0
-0.014011602;0.015250215;0.6081367;-1.1785505;-1.2609915;-1.2324255;-1.302491;0.60391283;162500.0
-0.5616008;0.04858346;-0.8321232;-0.0076851943;0.08606545;0.15286815;0.2265176;-1.0555874;63700.0
-0.55748427;0.04858346;0.12805006;0.70473635;0.6968575;0.3875306;0.71183425;-1.2621812;67500.0
-0.55336773;0.048480596;-0.67209435;-0.87689453;-0.9792695;-0.962869;-0.9815557;-0.40109807;85000.0
-0.5595433;0.048480596;0.84818006;0.7148221;0.64950925;0.584682;0.80315727;-0.8444722;65600.0
-0.57189447;0.04899499;-0.9921521;-0.22590442;-0.30218998;-0.29377565;-0.34490368;-0.40109807;72200.0
-0.55336773;0.04889209;0.28807896;-0.6105387;-0.75436544;-0.76658994;-0.7780358;-0.8608391;69600.0
-0.5471906;0.048480596;-0.67209435;-0.5587346;-0.6146882;-0.6741207;-0.655402;-0.9042085;94300.0
-0.55748427;0.048069064;-0.432051;-0.44091454;-0.55076814;-0.5275658;-0.5327682;-0.20806931;85400.0
-0.56777793;0.04858346;-0.9921521;-0.27220723;-0.34006855;-0.35745728;-0.3109837;-1.107618;73100.0
-0.67276585;0.048171926;-0.9921521;-1.0841111;-1.1047423;-1.1827015;-1.2085587;-1.2838978;14999.0
-0.5986558;0.0478633;-0.5920799;-0.6715117;-0.780407;-0.81195223;-0.85109425;-0.8225646;67500.0
-0.54924965;0.04755467;0.3680934;-1.0089263;-1.0952727;-1.0911046;-1.132891;-0.021536274;87500.0
-0.55748427;0.046525843;-0.03197882;-0.5266435;-0.66440386;-0.669759;-0.6658389;-0.27175412;81600.0
-0.62953526;0.04601145;-0.27202213;-0.63667;-0.7093847;-0.6828443;-0.757162;-0.75824285;71900.0
-0.5595433;0.046320077;;0.027156528;-0.015733223;-0.13413537;0.009951542;-0.96273494;58700.0
-0.5616008;0.046320077;-0.5120655;0.29580456;0.28019315;0.17991105;0.24217299;-0.8407147;71000.0
-0.56777793;0.046320077;-1.6322677;-0.6197076;-0.4821132;;-0.45710054;-1.4685203;125000.0
-0.5657189;0.046114314;-0.9121376;-0.6504233;-0.64309716;-0.77269644;-0.5849528;-1.0041301;66900.0
-0.5616008;0.046217214;0.84818006;-0.031524267;-0.1364712;-0.22660461;-0.16747606;-1.0280119;63400.0
-0.5616008;0.046114314;0.6881512;-0.12000392;-0.29982254;-0.3321591;-0.20139605;-0.53712887;69700.0
-0.5595433;0.04601145;-0.432051;-0.9892132;-1.0479244;-1.0291677;-1.0728787;-0.9592323;53000.0
-0.5286639;0.04827483;-0.432051;-0.05398801;-0.1388386;0.0019514067;-0.12050994;-0.7095876;70000.0
-0.5307229;0.04704024;0.44810784;-0.26074615;-0.46790874;;-0.46753746;-0.52865887;95300.0
-0.541015;0.045702823;1.1682378;-0.5958685;-0.76856995;-0.81020755;-0.7936912;-0.7546765;77100.0
-0.5080781;0.045497056;0.84818006;-0.81408775;-0.8964101;-0.79014343;-0.87718654;-1.1748055;70500.0
-0.5224883;0.048480596;-0.67209435;-0.13192345;-0.05124439;0.36223242;-0.016140753;-0.9566213;58700.0
-0.967147;0.059385885;;-0.89798295;-0.52946144;-0.91488963;-0.6710574;-1.7320483;60000.0
-0.9650895;0.059385885;1.8883677;-0.09341417;0.18549672;-0.25364748;0.1821607;-1.2392546;80500.0
-0.9650895;0.05928302;1.8883677;-0.6215414;-0.62179047;-0.74129176;-0.5666882;-1.2093228;76900.0
-0.967147;0.059385885;1.8883677;-0.4647536;-0.2856181;-0.47958645;-0.35012212;-1.3321072;75500.0
-0.967147;0.059385885;1.8883677;-0.48721734;-0.46317393;-0.5956091;-0.47536516;-1.1614954;62500.0
-0.9650895;0.05928302;;-0.2162771;-0.28088325;-0.40630895;-0.18574066;-0.90439963;92700.0
-0.9650895;0.059180122;1.7283388;-0.15347031;-0.32349667;-0.5266934;-0.38665134;-0.7228341;85400.0
-0.967147;0.059180122;0.84818006;-0.4647536;-0.49631765;-0.6191626;-0.45449132;-1.2990549;68300.0
-0.9712651;0.059180122;;-0.5724879;-0.5223592;-0.6985466;-0.6293097;-1.179773;70000.0
-0.96920604;0.05928302;0.84818006;-0.35931155;-0.44423464;-0.48656526;-0.42839903;-1.2302114;70500.0
-0.96920604;0.05928302;0.92819446;-0.5601099;-0.54129845;;-0.5797343;-1.4073827;64600.0
-0.967147;0.05928302;1.1682378;-0.15347031;-0.14357342;-0.23707283;-0.05006074;-1.0876846;70500.0
-0.9650895;0.059180122;1.1682378;-0.17364183;-0.22169799;-0.44382003;-0.2770637;-0.49223113;82000.0
-0.9650895;0.059077255;0.52812225;-0.2194862;-0.24063727;-0.33826554;-0.17530374;-0.5246467;85600.0
-0.967147;0.059077255;0.12805006;-0.33226335;-0.41109088;-0.39322367;-0.37099597;-0.9259887;81300.0
-0.96920604;0.059180122;0.6881512;-0.5348955;-0.5839119;-0.50052285;-0.4988482;-0.7152555;70200.0
-0.96920604;0.059180122;0.3680934;-0.7077288;-0.75199807;-0.68458897;-0.69193125;-0.74327695;72200.0
-0.96920604;0.059180122;0.44810784;-0.47117183;-0.4158257;-0.42811772;-0.4805836;-0.96547335;67000.0
-0.967147;0.058871493;-1.2321954;-0.2057329;-0.47501096;-0.42724538;-0.38665134;0.7482228;116100.0
-0.967147;0.058974355;-0.19200769;-0.38681817;-0.42292792;-0.391479;-0.31620213;-0.5547697;82800.0
-0.9712651;0.059077255;0.12805006;0.16285586;0.22337529;-0.064347275;0.21347146;-0.7863279;69000.0
-0.96303046;0.05948879;1.7283388;-1.0451434;-1.1023749;-1.0518488;-1.0911434;-1.2270272;67500.0
-0.9609714;0.059385885;0.28807896;-0.571571;-0.5389311;-0.4961611;-0.50928515;-0.7493906;72600.0
-0.96303046;0.059385885;1.4882954;-0.51976687;-0.48448062;-0.5895027;-0.44927284;-1.2238429;74100.0
-0.9650895;0.059385885;1.8883677;-0.20756666;-0.14120601;-0.46475646;-0.13094686;-1.3154855;74700.0
-0.9650895;0.059385885;1.8883677;-0.42028457;-0.09385779;-0.426373;-0.17269452;-1.6163964;74100.0
-0.9609714;0.05928302;0.7681656;-0.48950955;-0.5910141;-0.49528876;-0.5484236;-0.7560139;81000.0
-0.96303046;0.059180122;1.0082089;-0.22590442;-0.43003017;-0.46213943;-0.39708826;-0.32200155;104200.0
-0.9650895;0.059180122;1.4082811;-0.29558787;-0.45843908;-0.5668216;-0.39708826;0.07851263;81800.0
-0.9650895;0.05928302;1.4082811;0.1935716;0.13578108;-0.20479581;0.1038838;-0.9955326;90600.0
-0.96303046;0.05928302;0.6881512;0.0331163;-0.122266725;-0.1550718;-0.03962382;-0.41721034;86400.0
-0.9609714;0.059180122;0.52812225;-0.08882973;-0.27614844;-0.40020248;-0.1805222;-0.1622798;92800.0
-0.9609714;0.059077255;-0.11199326;0.19540538;0.15472037;-0.029453235;0.1821607;-0.48554423;99600.0
-0.96303046;0.058974355;-0.35203657;0.10921796;-0.067816265;-0.046027906;0.02821615;-0.19214803;100600.0
-0.96303046;0.059180122;0.6081367;-0.23278107;-0.3921516;-0.5336722;-0.3475129;-0.17724572;90000.0
-0.95479584;0.05948879;-0.432051;-0.7613667;-0.7756722;-0.8861021;-0.85109425;-0.7152555;96100.0
-0.9589123;0.059180122;0.44810784;-0.21902776;-0.28325066;;-0.3109837;-0.9976979;86900.0
-0.9589123;0.059385885;0.20806451;-0.21444333;-0.18381941;;-0.21183296;-0.9100038;81100.0
-0.9589123;0.05928302;0.04803562;-0.066824436;-0.2051261;-0.2710945;-0.19356835;-0.50528646;83000.0
-0.9589123;0.05928302;0.28807896;-0.2763332;-0.42766276;-0.5109911;-0.40491596;-0.05949238;92800.0
-0.9445021;0.06000318;0.44810784;0.7166559;;0.39276472;0.4378652;-0.28984058;98100.0
-0.9424447;0.05990028;0.20806451;-0.094331056;-0.26431137;-0.3801384;-0.26140833;-0.10260712;143000.0
-0.9362675;0.059385885;-0.5120655;-0.014561851;-0.24773951;-0.21177462;-0.15442993;0.19263588;133900.0
-0.94862026;0.06000318;-0.8321232;-0.61099714;-0.13173637;-0.55460864;0.0021238532;-1.6309804;150000.0
-0.9506777;0.06000318;-0.27202213;-0.5949516;-0.36137524;-0.5642045;-0.3188114;-1.5937246;75000.0
-0.9506777;0.060106043;1.2482523;-0.8837712;-0.78987664;-0.9096556;-0.757162;-1.6042963;87500.0
-0.94656116;0.060106043;1.4882954;-0.39186105;-0.5057873;-0.5624598;-0.43883592;-0.9316568;99200.0
-0.94862026;0.060106043;0.04803562;-0.41707546;-0.16724753;-0.39322367;-0.19878681;-1.6104738;101100.0
-0.9506777;0.060208946;1.7283388;-0.77878755;-0.83485746;-0.8904638;-0.8197835;-0.92847246;105800.0
-0.94656116;0.060106043;0.20806451;-1.047894;-0.96033025;-0.5764174;-0.96850955;-1.8521577;153100.0
-0.96303046;0.060208946;0.3680934;-0.1763925;-0.07965332;-0.24056223;-0.15703915;-1.2429483;57500.0
-0.95273674;0.060208946;0.52812225;0.1683572;0.09080027;0.122335866;0.21868992;-1.025974;81100.0
-0.9506777;0.060208946;0.20806451;-0.29237875;-0.105694845;-0.3391379;-0.089199185;-1.365478;74100.0
-0.9506777;0.060208946;-0.19200769;0.028990304;0.036349818;-0.07656019;0.06474536;-0.79263264;82100.0
-0.95273674;0.060414713;-0.8321232;0.6474309;0.6116307;0.44248873;0.7144435;-0.60157806;92600.0
-0.9794997;0.05948879;1.8883677;-0.6912248;-0.7827744;-0.7822923;-0.85892195;-0.21048927;50800.0
-0.9445021;0.060208946;-1.31221;-0.24424216;-0.27378103;0.1415276;-0.16486683;-0.7069128;139500.0
-0.8786267;0.057945568;-0.27202213;-0.10304149;-0.25720915;-0.39933014;-0.32924828;-0.40109807;136000.0
-0.94862026;0.060517576;-1.2321954;-0.044819135;0.42460522;-0.052134365;0.33088678;-1.2800766;78800.0
-0.8827448;0.06175213;-0.35203657;-0.10716748;0.06002393;-0.3339038;-0.22748834;-1.026802;79800.0
-0.9012715;0.064735666;0.20806451;-0.770994;-0.7141195;-0.8861021;-0.8980604;-1.673713;36700.0
-0.87451017;0.062369425;-0.75210875;-0.29788008;-0.25720915;-0.23968987;-0.36055905;-1.1819383;50000.0
-0.8559819;0.06257519;-0.75210875;-0.37719086;-0.36847746;-0.35571256;-0.45449132;-1.3919073;59200.0
-0.862159;0.0645299;-0.5120655;-0.47667313;-0.3968864;-0.6584184;-0.61887276;-1.1910452;62700.0
-0.83333707;0.061546363;;-0.48400825;-0.4608065;-0.8058458;-0.72846043;-0.96961284;83800.0
-0.94862026;0.0651472;0.04803562;-0.72927564;-0.71175206;-0.8128246;-0.7963004;-1.0578802;62800.0
-0.9445021;0.062780954;-0.5120655;0.29488766;0.6139981;-0.04951731;0.20042531;-0.76798666;119400.0
-0.9609714;0.062060796;0.28807896;-0.73340166;-0.76856995;-0.88959146;-0.79108196;-0.41771975;143400.0
-0.95273674;0.06185503;-0.19200769;-0.45237562;-0.37794712;-0.4804588;-0.34229445;-1.0843093;97900.0
-0.93421006;0.06113487;-0.5920799;-0.5073889;-0.5223592;-0.4342242;-0.5223313;-0.08834162;102700.0
-0.93215096;0.06062044;0.04803562;-0.54589814;;-0.67063135;-0.6136543;-0.46376404;98800.0
-0.93421006;0.06031181;-0.03197882;-0.52710193;-0.4821132;-0.5493745;-0.4884113;-0.7774757;75600.0
-0.9280345;0.060208946;1.0082089;-0.41294947;-0.3968864;-0.52058697;-0.43100825;-0.6269246;84200.0
-0.9074471;0.060723342;-0.03197882;-0.6178738;-0.66440386;-0.80410105;-0.73367894;-0.24685337;106300.0
-0.9650895;0.061649267;-0.432051;-0.4344963;-0.36611006;-0.3321591;-0.29010984;-0.95789486;75500.0
-0.94862026;0.061340638;-0.8321232;0.31047475;0.2896628;0.09878239;0.20042531;-0.63176465;111300.0
-0.9650895;0.060929105;-0.67209435;-0.7081872;-0.7709373;-0.79537755;-0.7963004;-0.3414254;96000.0
-0.95479584;0.060929105;-0.75210875;-0.4060728;-0.4134583;-0.5013952;-0.41535288;-0.4564402;81700.0
-0.9506777;0.060929105;-0.8321232;-0.16951583;-0.13173637;-0.16815707;-0.07615303;-0.6925201;99600.0
-0.95479584;0.060723342;-0.27202213;-0.10441682;-0.15541048;-0.12453951;-0.10485456;-0.107701845;73600.0
-0.95479584;0.060723342;-0.9121376;-0.4395392;-0.4986851;-0.4298624;-0.3762144;-0.58132625;90200.0
-0.94862026;0.060826205;-0.8321232;-0.49042645;-0.4608065;-0.43596888;-0.43361747;-0.86739874;70100.0
-0.9506777;0.06062044;;-0.05628023;-0.11516449;-0.25103045;-0.10224533;-0.5467453;126900.0
-0.9424447;0.060826205;-1.152181;-0.53535396;-0.76383513;-0.8067181;-0.83543885;0.86368334;165600.0
-0.95273674;0.060929105;-0.9121376;-0.5202253;-0.4608065;-0.53890634;-0.48319283;-1.1319456;78400.0
-0.94656116;0.05948879;-0.432051;-0.23690706;-0.30455738;-0.3679255;-0.29793754;-0.43663418;119700.0
-0.9362675;0.058562864;;0.4094986;0.22337529;0.1895069;0.2526099;0.08456271;119900.0
-0.95273674;0.058665726;0.3680934;-0.9057765;-0.9721673;-0.96548605;-0.99199265;0.18416582;111800.0
-0.967147;0.05876863;-0.9121376;-0.27220723;-0.47737837;-0.49528876;-0.49102053;0.2286178;128900.0
-0.9609714;0.058562864;;-0.017770957;-0.0962252;-0.05736847;0.004733083;-0.5299326;100500.0
-0.9609714;0.05804843;-0.432051;-0.9351169;-1.0005763;-0.9776989;-1.0233034;0.3366911;130600.0
-0.9712651;0.058665726;-0.5920799;1.4093643;1.2224227;1.2790735;1.2284617;-0.08942437;90100.0
-0.9753816;0.058871493;0.28807896;-0.64262974;-0.49395025;-0.7159936;-0.60843587;-1.2889289;58100.0
-0.98773277;0.058254197;0.6081367;-0.12412991;-0.02757028;-0.21526402;-0.09441764;-0.73799103;79000.0
-0.96920604;0.057534035;0.52812225;-0.7645758;-0.85616416;-0.8381228;-0.84065735;-0.39683115;107000.0
-0.967147;0.057534035;0.28807896;-0.46979648;-0.5460333;-0.6409714;-0.5849528;-0.49732584;86400.0
-0.9589123;0.057534035;1.1682378;-0.22407064;-0.3329663;-0.46301177;-0.29271907;-0.698188;92100.0
-0.9650895;0.057328273;0.84818006;-0.5949516;-0.60758597;-0.6968019;-0.54581434;-0.78002304;85100.0
-0.96303046;0.057225406;0.84818006;-0.6573;-0.7141195;-0.78665406;-0.7545527;-1.0080786;79600.0
-0.9609714;0.057328273;-0.11199326;-0.6747208;-0.78987664;-0.80235636;-0.73628813;0.22180368;128100.0
-0.9609714;0.057225406;-0.5120655;-0.43770543;-0.31876183;-0.5362893;-0.3109837;-1.3464364;66800.0
-0.9609714;0.057225406;-0.9121376;0.16744031;0.16655743;0.09005888;0.21608068;-0.9544559;76800.0
-0.9424447;0.057225406;0.28807896;-0.3400569;-0.47264355;-0.43945828;-0.38665134;-0.15024342;95200.0
-0.9506777;0.056813877;-0.35203657;0.1642312;0.031614996;-0.061730225;-0.0552792;-0.58100784;97300.0
-0.92391634;0.057019643;0.20806451;-0.35105956;-0.4134583;-0.48656526;-0.4988482;-0.866125;92600.0
-0.8765692;0.05609372;-0.27202213;-0.2772501;-0.037039924;-0.6060774;-0.65279275;-1.2491258;77100.0
-0.9609714;0.057122543;-0.27202213;-0.33042958;-0.43239757;-0.47958645;-0.3814329;-0.6228488;92500.0
-0.9609714;0.057019643;0.04803562;0.11196862;0.14288332;-0.11058189;0.15867762;-0.9815856;75100.0
-0.95479584;0.057019643;0.3680934;-0.5830321;-0.7235891;-0.7569941;-0.69193125;-0.7560139;74100.0
-0.9589123;0.056813877;0.7681656;-0.9516208;;-1.047487;-1.0702696;-0.27175412;94800.0
-0.95273674;0.05629948;0.12805006;-0.31759316;-0.34717077;-0.38798958;-0.33185753;-0.9177098;72300.0
-0.95273674;0.05629948;;-0.10991815;0.031614996;-0.12279481;0.0073423125;-1.2223145;57500.0
-0.9506777;0.055682186;0.7681656;-0.18326914;-0.26904622;-0.34873375;-0.26140833;-0.8164508;70500.0
-0.95273674;0.055990856;1.8883677;-0.6527155;-0.7188543;-0.41503245;-0.61626357;-0.09057073;55000.0
-0.93832654;0.05578509;0.44810784;-0.7398198;-0.77330476;-0.8703998;-0.8954511;-0.6797194;71300.0
-0.9856753;0.057122543;1.8883677;-0.18464448;-0.34480336;-0.46562883;-0.34490368;-0.8403963;111400.0
-0.9794997;0.056711014;1.8883677;0.034033187;-0.2051261;-0.2519028;-0.17269452;-0.37963626;106700.0
-1.004202;0.056711014;1.8883677;-0.36664665;-0.56734;-0.55373627;-0.6032174;-0.42160466;94600.0
-0.98361623;0.054036103;0.28807896;-0.5454397;-0.2856181;-0.8782509;-0.8197835;-1.1049433;76100.0
-0.94862026;0.051772762;-0.9121376;-0.59632695;-0.64546454;-0.9140173;-0.882405;-0.66978455;135600.0
-0.93215096;0.053418845;-0.9921521;-0.24378373;-0.010998402;-0.5450128;-0.45710054;-1.501509;70700.0
-0.8992125;0.054036103;-0.03197882;0.08675422;0.15472037;-0.30337152;-0.16486683;-1.0065502;74000.0
-0.86627555;0.05362461;0.20806451;-0.35197645;-0.20749351;-0.4569053;-0.37099597;-1.2429483;54300.0
-0.89509594;0.05280155;-0.75210875;-0.15438719;0.22337529;-0.22398755;-0.1257284;-1.5628375;76800.0
-0.89509594;0.05239002;0.3680934;0.16744031;0.121576615;;-0.03962382;-1.0124092;82400.0
-0.88068575;0.052287158;0.52812225;-0.2602877;-0.14830825;-0.47173527;-0.2587991;-1.0916969;101500.0
-0.8868613;0.051669862;-0.9121376;-0.27541634;-0.10332744;-0.47260764;-0.4023067;-0.9491064;101900.0
0.81355006;-0.01962621;0.7681656;-0.5926594;-0.6573016;-0.572928;-0.7049774;-1.1446826;60800.0
0.81355006;-0.019523308;-0.8321232;-0.69260013;-0.60758597;-0.37926605;-0.6475743;-0.96400857;53400.0
0.81560755;-0.01962621;-0.5920799;-0.73156786;-0.7614677;-0.4804588;-0.70236814;-1.0034932;46700.0
0.82590127;-0.018906051;0.3680934;-0.6352947;-0.394519;-0.57903445;-0.530159;-1.7046638;40000.0
0.81560755;-0.018391619;0.28807896;-0.286419;-0.03940733;-0.32430795;-0.23792526;-1.2874005;43300.0
0.7970808;-0.01880315;0.6881512;-0.87597764;-0.83485746;-0.9166344;-0.9371988;-0.7805325;72500.0
0.7703179;-0.019934839;-0.11199326;-0.99379766;-1.03372;-1.0317848;-1.1485465;-0.49465108;87500.0
0.79296273;-0.020449232;-0.9121376;-0.7384445;-0.7306914;-0.6069497;-0.7415066;-1.0383289;61200.0
0.79296273;-0.020449232;-0.67209435;-0.6870988;-0.699915;-0.5886303;-0.70758665;-0.8787346;62000.0
0.7970808;-0.020449232;0.20806451;-1.0570629;-1.1331513;-1.124254;-1.1615926;-0.20985247;91700.0
0.8361934;-0.020963628;0.04803562;-0.67792994;-0.7567329;-0.6601631;-0.80151886;-0.17380677;107800.0
0.79913986;-0.021272296;-0.9121376;-0.81546307;-0.9319213;-0.8442292;-0.9058881;-0.3049339;113500.0
0.81355006;-0.02106653;0.28807896;-0.46062762;-0.3732123;-0.11668835;-0.40752518;-1.4127959;58600.0
0.81355006;-0.02106653;-0.5920799;-0.6041205;-0.5034199;-0.17164648;-0.48319283;-0.93700624;66400.0
0.811491;-0.020963628;-0.27202213;-0.019146288;0.22337529;0.5593838;0.1665053;-1.2487438;62200.0
0.81560755;-0.020963628;-0.67209435;-0.5582761;-0.59811634;-0.29377565;-0.4805836;-1.1258956;63700.0
0.80943197;-0.020963628;-0.432051;-0.53214484;-0.394519;-0.2553922;-0.29532832;-1.3625486;69400.0
0.80943197;-0.02106653;-0.11199326;-0.5073889;-0.34243596;-0.27894568;-0.3135929;-1.10195;60600.0
0.80943197;-0.020963628;-0.9121376;-0.42303523;-0.64309716;-0.46213943;-0.64496505;0.4302443;96000.0
0.8073729;-0.02106653;-0.35203657;-0.025106058;-0.022835458;0.005440811;-0.07354381;-0.2658314;80800.0
0.80943197;-0.021169392;1.0082089;-0.0874544;-0.2027587;-0.22049813;-0.18574066;-0.425171;70800.0
